chrom,start,end
J02459.1,4169,4347
J02459.1,4169,4351
J02459.1,4169,4352
J02459.1,4169,4353
J02459.1,4169,4354
J02459.1,4169,4355
J02459.1,4169,4357
J02459.1,4169,4358
J02459.1,4169,4359
J02459.1,4169,4403
J02459.1,4169,4404
J02459.1,4169,4408
J02459.1,4169,4410
J02459.1,4169,4412
J02459.1,4169,4420
J02459.1,4169,4430
J02459.1,4169,4432
J02459.1,4169,4435
J02459.1,4169,4437
J02459.1,4169,4439
J02459.1,4169,4440
J02459.1,4169,4441
J02459.1,4169,4442
J02459.1,4169,4444
J02459.1,4170,4273
J02459.1,4170,4283
J02459.1,4170,4285
J02459.1,4170,4295
J02459.1,4170,4296
J02459.1,4170,4300
J02459.1,4170,4302
J02459.1,4170,4303
J02459.1,4170,4310
J02459.1,4170,4314
J02459.1,4170,4315
J02459.1,4170,4319
J02459.1,4170,4321
J02459.1,4170,4322
J02459.1,4170,4324
J02459.1,4170,4332
J02459.1,4170,4337
J02459.1,4170,4339
J02459.1,4170,4342
J02459.1,4170,4345
J02459.1,4170,4349
J02459.1,4170,4350
J02459.1,4170,4351
J02459.1,4170,4352
J02459.1,4170,4355
J02459.1,4170,4359
J02459.1,4170,4419
J02459.1,4170,4424
J02459.1,4171,4267
J02459.1,4171,4273
J02459.1,4171,4283
J02459.1,4171,4285
J02459.1,4171,4286
J02459.1,4171,4296
J02459.1,4171,4301
J02459.1,4171,4306
J02459.1,4171,4307
J02459.1,4171,4308
J02459.1,4171,4313
J02459.1,4171,4317
J02459.1,4171,4319
J02459.1,4171,4321
J02459.1,4171,4322
J02459.1,4171,4337
J02459.1,4171,4339
J02459.1,4171,4345
J02459.1,4171,4346
J02459.1,4171,4354
J02459.1,4171,4356
J02459.1,4171,4358
J02459.1,4171,4360
J02459.1,4171,4408
J02459.1,4171,4420
J02459.1,4171,4434
J02459.1,4171,4443
J02459.1,4172,4248
J02459.1,4172,4282
J02459.1,4172,4285
J02459.1,4172,4287
J02459.1,4172,4305
J02459.1,4172,4312
J02459.1,4172,4314
J02459.1,4172,4317
J02459.1,4172,4319
J02459.1,4172,4321
J02459.1,4172,4337
J02459.1,4172,4346
J02459.1,4172,4347
J02459.1,4172,4351
J02459.1,4172,4352
J02459.1,4172,4353
J02459.1,4172,4354
J02459.1,4172,4367
J02459.1,4172,4408
J02459.1,4172,4410
J02459.1,4173,4272
J02459.1,4173,4275
J02459.1,4173,4296
J02459.1,4173,4301
J02459.1,4173,4303
J02459.1,4173,4304
J02459.1,4173,4306
J02459.1,4173,4308
J02459.1,4173,4311
J02459.1,4173,4314
J02459.1,4173,4317
J02459.1,4173,4319
J02459.1,4173,4322
J02459.1,4173,4332
J02459.1,4173,4333
J02459.1,4173,4337
J02459.1,4173,4339
J02459.1,4173,4340
J02459.1,4173,4343
J02459.1,4173,4346
J02459.1,4173,4347
J02459.1,4173,4348
J02459.1,4173,4350
J02459.1,4173,4352
J02459.1,4173,4354
J02459.1,4173,4362
J02459.1,4173,4364
J02459.1,4173,4365
J02459.1,4173,4367
J02459.1,4173,4403
J02459.1,4173,4418
J02459.1,4173,4419
J02459.1,4173,4433
J02459.1,4173,4436
J02459.1,4174,4267
J02459.1,4174,4268
J02459.1,4174,4273
J02459.1,4174,4275
J02459.1,4174,4283
J02459.1,4174,4285
J02459.1,4174,4286
J02459.1,4174,4290
J02459.1,4174,4301
J02459.1,4174,4304
J02459.1,4174,4306
J02459.1,4174,4314
J02459.1,4174,4315
J02459.1,4174,4317
J02459.1,4174,4319
J02459.1,4174,4321
J02459.1,4174,4323
J02459.1,4174,4325
J02459.1,4174,4330
J02459.1,4174,4335
J02459.1,4174,4337
J02459.1,4174,4339
J02459.1,4174,4341
J02459.1,4174,4342
J02459.1,4174,4346
J02459.1,4174,4347
J02459.1,4174,4350
J02459.1,4174,4354
J02459.1,4174,4360
J02459.1,4174,4364
J02459.1,4174,4365
J02459.1,4174,4368
J02459.1,4174,4369
J02459.1,4174,4407
J02459.1,4174,4410
J02459.1,4174,4413
J02459.1,4174,4420
J02459.1,4174,4422
J02459.1,4174,4430
J02459.1,4174,4434
J02459.1,4174,4457
J02459.1,4175,4271
J02459.1,4175,4283
J02459.1,4175,4285
J02459.1,4175,4293
J02459.1,4175,4296
J02459.1,4175,4297
J02459.1,4175,4298
J02459.1,4175,4305
J02459.1,4175,4307
J02459.1,4175,4308
J02459.1,4175,4311
J02459.1,4175,4314
J02459.1,4175,4316
J02459.1,4175,4319
J02459.1,4175,4321
J02459.1,4175,4322
J02459.1,4175,4325
J02459.1,4175,4329
J02459.1,4175,4330
J02459.1,4175,4332
J02459.1,4175,4334
J02459.1,4175,4337
J02459.1,4175,4339
J02459.1,4175,4343
J02459.1,4175,4346
J02459.1,4175,4348
J02459.1,4175,4349
J02459.1,4175,4351
J02459.1,4175,4355
J02459.1,4175,4356
J02459.1,4175,4364
J02459.1,4175,4365
J02459.1,4175,4366
J02459.1,4175,4370
J02459.1,4175,4385
J02459.1,4175,4404
J02459.1,4175,4408
J02459.1,4175,4411
J02459.1,4175,4413
J02459.1,4175,4425
J02459.1,4175,4427
J02459.1,4175,4432
J02459.1,4175,4454
J02459.1,4175,4455
J02459.1,4176,4282
J02459.1,4176,4283
J02459.1,4176,4288
J02459.1,4176,4297
J02459.1,4176,4306
J02459.1,4176,4307
J02459.1,4176,4313
J02459.1,4176,4316
J02459.1,4176,4319
J02459.1,4176,4320
J02459.1,4176,4324
J02459.1,4176,4331
J02459.1,4176,4335
J02459.1,4176,4337
J02459.1,4176,4339
J02459.1,4176,4342
J02459.1,4176,4348
J02459.1,4176,4349
J02459.1,4176,4354
J02459.1,4176,4356
J02459.1,4176,4357
J02459.1,4176,4360
J02459.1,4176,4366
J02459.1,4176,4367
J02459.1,4176,4369
J02459.1,4176,4403
J02459.1,4176,4422
J02459.1,4177,4279
J02459.1,4177,4283
J02459.1,4177,4288
J02459.1,4177,4290
J02459.1,4177,4295
J02459.1,4177,4297
J02459.1,4177,4302
J02459.1,4177,4305
J02459.1,4177,4306
J02459.1,4177,4307
J02459.1,4177,4308
J02459.1,4177,4313
J02459.1,4177,4314
J02459.1,4177,4317
J02459.1,4177,4319
J02459.1,4177,4321
J02459.1,4177,4322
J02459.1,4177,4324
J02459.1,4177,4325
J02459.1,4177,4329
J02459.1,4177,4330
J02459.1,4177,4334
J02459.1,4177,4335
J02459.1,4177,4337
J02459.1,4177,4344
J02459.1,4177,4346
J02459.1,4177,4347
J02459.1,4177,4349
J02459.1,4177,4350
J02459.1,4177,4352
J02459.1,4177,4353
J02459.1,4177,4354
J02459.1,4177,4356
J02459.1,4177,4358
J02459.1,4177,4360
J02459.1,4177,4364
J02459.1,4177,4370
J02459.1,4177,4385
J02459.1,4177,4386
J02459.1,4177,4403
J02459.1,4177,4407
J02459.1,4177,4410
J02459.1,4177,4413
J02459.1,4177,4418
J02459.1,4177,4420
J02459.1,4177,4422
J02459.1,4177,4429
J02459.1,4177,4432
J02459.1,4177,4434
J02459.1,4177,4436
J02459.1,4177,4439
J02459.1,4177,4440
J02459.1,4177,4442
J02459.1,4177,4444
J02459.1,4177,4454
J02459.1,4177,4456
J02459.1,4177,4460
J02459.1,4178,4291
J02459.1,4178,4297
J02459.1,4178,4306
J02459.1,4178,4313
J02459.1,4178,4314
J02459.1,4178,4319
J02459.1,4178,4339
J02459.1,4178,4346
J02459.1,4178,4354
J02459.1,4178,4381
J02459.1,4178,4439
J02459.1,4178,4455
J02459.1,4179,4276
J02459.1,4179,4283
J02459.1,4179,4288
J02459.1,4179,4291
J02459.1,4179,4297
J02459.1,4179,4300
J02459.1,4179,4301
J02459.1,4179,4305
J02459.1,4179,4306
J02459.1,4179,4307
J02459.1,4179,4310
J02459.1,4179,4311
J02459.1,4179,4312
J02459.1,4179,4313
J02459.1,4179,4314
J02459.1,4179,4319
J02459.1,4179,4320
J02459.1,4179,4323
J02459.1,4179,4324
J02459.1,4179,4325
J02459.1,4179,4326
J02459.1,4179,4328
J02459.1,4179,4329
J02459.1,4179,4330
J02459.1,4179,4332
J02459.1,4179,4333
J02459.1,4179,4337
J02459.1,4179,4339
J02459.1,4179,4343
J02459.1,4179,4346
J02459.1,4179,4350
J02459.1,4179,4351
J02459.1,4179,4353
J02459.1,4179,4354
J02459.1,4179,4356
J02459.1,4179,4360
J02459.1,4179,4363
J02459.1,4179,4375
J02459.1,4179,4378
J02459.1,4179,4380
J02459.1,4179,4381
J02459.1,4179,4383
J02459.1,4179,4384
J02459.1,4179,4386
J02459.1,4179,4392
J02459.1,4179,4407
J02459.1,4179,4411
J02459.1,4179,4413
J02459.1,4179,4424
J02459.1,4179,4425
J02459.1,4179,4427
J02459.1,4179,4434
J02459.1,4179,4435
J02459.1,4179,4440
J02459.1,4179,4442
J02459.1,4179,4444
J02459.1,4179,4455
J02459.1,4180,4280
J02459.1,4180,4288
J02459.1,4180,4296
J02459.1,4180,4301
J02459.1,4180,4306
J02459.1,4180,4311
J02459.1,4180,4314
J02459.1,4180,4321
J02459.1,4180,4323
J02459.1,4180,4337
J02459.1,4180,4339
J02459.1,4180,4342
J02459.1,4180,4344
J02459.1,4180,4346
J02459.1,4180,4354
J02459.1,4180,4356
J02459.1,4180,4361
J02459.1,4180,4362
J02459.1,4180,4371
J02459.1,4180,4380
J02459.1,4180,4381
J02459.1,4180,4383
J02459.1,4180,4384
J02459.1,4180,4387
J02459.1,4180,4388
J02459.1,4180,4407
J02459.1,4180,4410
J02459.1,4180,4418
J02459.1,4180,4421
J02459.1,4180,4429
J02459.1,4180,4440
J02459.1,4180,4441
J02459.1,4181,4277
J02459.1,4181,4278
J02459.1,4181,4279
J02459.1,4181,4281
J02459.1,4181,4282
J02459.1,4181,4283
J02459.1,4181,4285
J02459.1,4181,4292
J02459.1,4181,4293
J02459.1,4181,4295
J02459.1,4181,4296
J02459.1,4181,4298
J02459.1,4181,4299
J02459.1,4181,4300
J02459.1,4181,4303
J02459.1,4181,4304
J02459.1,4181,4306
J02459.1,4181,4308
J02459.1,4181,4309
J02459.1,4181,4310
J02459.1,4181,4311
J02459.1,4181,4312
J02459.1,4181,4313
J02459.1,4181,4314
J02459.1,4181,4316
J02459.1,4181,4317
J02459.1,4181,4318
J02459.1,4181,4319
J02459.1,4181,4321
J02459.1,4181,4322
J02459.1,4181,4325
J02459.1,4181,4328
J02459.1,4181,4329
J02459.1,4181,4333
J02459.1,4181,4334
J02459.1,4181,4335
J02459.1,4181,4337
J02459.1,4181,4339
J02459.1,4181,4340
J02459.1,4181,4342
J02459.1,4181,4343
J02459.1,4181,4344
J02459.1,4181,4346
J02459.1,4181,4347
J02459.1,4181,4348
J02459.1,4181,4349
J02459.1,4181,4350
J02459.1,4181,4351
J02459.1,4181,4352
J02459.1,4181,4354
J02459.1,4181,4355
J02459.1,4181,4356
J02459.1,4181,4358
J02459.1,4181,4359
J02459.1,4181,4360
J02459.1,4181,4362
J02459.1,4181,4365
J02459.1,4181,4366
J02459.1,4181,4367
J02459.1,4181,4368
J02459.1,4181,4371
J02459.1,4181,4375
J02459.1,4181,4376
J02459.1,4181,4377
J02459.1,4181,4378
J02459.1,4181,4380
J02459.1,4181,4381
J02459.1,4181,4383
J02459.1,4181,4385
J02459.1,4181,4386
J02459.1,4181,4387
J02459.1,4181,4388
J02459.1,4181,4390
J02459.1,4181,4391
J02459.1,4181,4392
J02459.1,4181,4393
J02459.1,4181,4394
J02459.1,4181,4395
J02459.1,4181,4396
J02459.1,4181,4398
J02459.1,4181,4407
J02459.1,4181,4412
J02459.1,4181,4418
J02459.1,4181,4420
J02459.1,4181,4422
J02459.1,4181,4423
J02459.1,4181,4425
J02459.1,4181,4426
J02459.1,4181,4427
J02459.1,4181,4432
J02459.1,4181,4434
J02459.1,4181,4436
J02459.1,4181,4437
J02459.1,4181,4439
J02459.1,4181,4440
J02459.1,4181,4472
J02459.1,4182,4283
J02459.1,4182,4288
J02459.1,4182,4296
J02459.1,4182,4297
J02459.1,4182,4303
J02459.1,4182,4308
J02459.1,4182,4309
J02459.1,4182,4319
J02459.1,4182,4340
J02459.1,4182,4342
J02459.1,4182,4343
J02459.1,4182,4344
J02459.1,4182,4346
J02459.1,4182,4349
J02459.1,4182,4350
J02459.1,4182,4353
J02459.1,4182,4354
J02459.1,4182,4355
J02459.1,4182,4356
J02459.1,4182,4378
J02459.1,4182,4389
J02459.1,4182,4392
J02459.1,4182,4407
J02459.1,4182,4410
J02459.1,4182,4415
J02459.1,4182,4418
J02459.1,4182,4425
J02459.1,4182,4427
J02459.1,4182,4429
J02459.1,4182,4432
J02459.1,4182,4434
J02459.1,4182,4435
J02459.1,4182,4460
J02459.1,4182,4473
J02459.1,4183,4298
J02459.1,4183,4299
J02459.1,4183,4305
J02459.1,4183,4306
J02459.1,4183,4307
J02459.1,4183,4312
J02459.1,4183,4317
J02459.1,4183,4318
J02459.1,4183,4321
J02459.1,4183,4322
J02459.1,4183,4325
J02459.1,4183,4332
J02459.1,4183,4333
J02459.1,4183,4342
J02459.1,4183,4343
J02459.1,4183,4347
J02459.1,4183,4348
J02459.1,4183,4350
J02459.1,4183,4354
J02459.1,4183,4355
J02459.1,4183,4357
J02459.1,4183,4359
J02459.1,4183,4360
J02459.1,4183,4362
J02459.1,4183,4363
J02459.1,4183,4380
J02459.1,4183,4381
J02459.1,4183,4385
J02459.1,4183,4389
J02459.1,4183,4391
J02459.1,4183,4392
J02459.1,4183,4393
J02459.1,4183,4395
J02459.1,4183,4396
J02459.1,4183,4410
J02459.1,4183,4411
J02459.1,4183,4419
J02459.1,4183,4425
J02459.1,4183,4431
J02459.1,4183,4435
J02459.1,4183,4457
J02459.1,4183,4460
J02459.1,4183,4472
J02459.1,4183,4474
J02459.1,4183,4476
J02459.1,4184,4306
J02459.1,4184,4307
J02459.1,4184,4312
J02459.1,4184,4313
J02459.1,4184,4314
J02459.1,4184,4316
J02459.1,4184,4317
J02459.1,4184,4321
J02459.1,4184,4335
J02459.1,4184,4341
J02459.1,4184,4342
J02459.1,4184,4343
J02459.1,4184,4344
J02459.1,4184,4349
J02459.1,4184,4350
J02459.1,4184,4351
J02459.1,4184,4352
J02459.1,4184,4353
J02459.1,4184,4354
J02459.1,4184,4355
J02459.1,4184,4360
J02459.1,4184,4403
J02459.1,4184,4414
J02459.1,4184,4416
J02459.1,4184,4418
J02459.1,4184,4421
J02459.1,4184,4423
J02459.1,4184,4439
J02459.1,4184,4455
J02459.1,4184,4472
J02459.1,4184,4473
J02459.1,4184,4477
J02459.1,4184,4478
J02459.1,4185,4302
J02459.1,4185,4306
J02459.1,4185,4311
J02459.1,4185,4313
J02459.1,4185,4315
J02459.1,4185,4319
J02459.1,4185,4322
J02459.1,4185,4323
J02459.1,4185,4332
J02459.1,4185,4334
J02459.1,4185,4339
J02459.1,4185,4345
J02459.1,4185,4351
J02459.1,4185,4356
J02459.1,4185,4357
J02459.1,4185,4415
J02459.1,4185,4423
J02459.1,4185,4429
J02459.1,4185,4431
J02459.1,4185,4434
J02459.1,4185,4440
J02459.1,4185,4455
J02459.1,4185,4474
J02459.1,4185,4478
J02459.1,4185,4482
J02459.1,4186,4271
J02459.1,4186,4297
J02459.1,4186,4306
J02459.1,4186,4307
J02459.1,4186,4311
J02459.1,4186,4313
J02459.1,4186,4322
J02459.1,4186,4323
J02459.1,4186,4332
J02459.1,4186,4337
J02459.1,4186,4339
J02459.1,4186,4355
J02459.1,4186,4403
J02459.1,4186,4408
J02459.1,4186,4411
J02459.1,4186,4413
J02459.1,4186,4416
J02459.1,4186,4418
J02459.1,4186,4420
J02459.1,4186,4425
J02459.1,4186,4432
J02459.1,4186,4437
J02459.1,4186,4438
J02459.1,4186,4455
J02459.1,4186,4456
J02459.1,4187,4271
J02459.1,4187,4319
J02459.1,4187,4337
J02459.1,4188,4267
J02459.1,4188,4295
J02459.1,4188,4296
J02459.1,4188,4304
J02459.1,4188,4307
J02459.1,4188,4308
J02459.1,4188,4309
J02459.1,4188,4310
J02459.1,4188,4313
J02459.1,4188,4319
J02459.1,4188,4322
J02459.1,4188,4325
J02459.1,4188,4335
J02459.1,4188,4339
J02459.1,4188,4340
J02459.1,4188,4342
J02459.1,4188,4343
J02459.1,4188,4352
J02459.1,4188,4354
J02459.1,4188,4355
J02459.1,4188,4403
J02459.1,4188,4404
J02459.1,4188,4408
J02459.1,4188,4410
J02459.1,4188,4412
J02459.1,4188,4418
J02459.1,4188,4429
J02459.1,4188,4432
J02459.1,4188,4437
J02459.1,4188,4438
J02459.1,4188,4479
J02459.1,4188,4480
J02459.1,4189,4296
J02459.1,4189,4300
J02459.1,4189,4301
J02459.1,4189,4304
J02459.1,4189,4306
J02459.1,4189,4311
J02459.1,4189,4312
J02459.1,4189,4314
J02459.1,4189,4315
J02459.1,4189,4321
J02459.1,4189,4341
J02459.1,4189,4343
J02459.1,4189,4351
J02459.1,4189,4354
J02459.1,4189,4356
J02459.1,4189,4358
J02459.1,4189,4385
J02459.1,4189,4392
J02459.1,4189,4427
J02459.1,4189,4429
J02459.1,4189,4430
J02459.1,4189,4432
J02459.1,4189,4434
J02459.1,4189,4436
J02459.1,4190,4288
J02459.1,4190,4290
J02459.1,4190,4295
J02459.1,4190,4297
J02459.1,4190,4299
J02459.1,4190,4303
J02459.1,4190,4305
J02459.1,4190,4306
J02459.1,4190,4311
J02459.1,4190,4314
J02459.1,4190,4316
J02459.1,4190,4319
J02459.1,4190,4320
J02459.1,4190,4321
J02459.1,4190,4325
J02459.1,4190,4326
J02459.1,4190,4332
J02459.1,4190,4337
J02459.1,4190,4339
J02459.1,4190,4341
J02459.1,4190,4346
J02459.1,4190,4347
J02459.1,4190,4350
J02459.1,4190,4351
J02459.1,4190,4354
J02459.1,4190,4357
J02459.1,4190,4359
J02459.1,4190,4360
J02459.1,4190,4366
J02459.1,4190,4367
J02459.1,4190,4370
J02459.1,4190,4371
J02459.1,4190,4379
J02459.1,4190,4380
J02459.1,4190,4383
J02459.1,4190,4384
J02459.1,4190,4386
J02459.1,4190,4391
J02459.1,4190,4392
J02459.1,4190,4403
J02459.1,4190,4411
J02459.1,4190,4412
J02459.1,4190,4413
J02459.1,4190,4416
J02459.1,4190,4429
J02459.1,4190,4432
J02459.1,4190,4433
J02459.1,4190,4442
J02459.1,4191,4283
J02459.1,4191,4296
J02459.1,4191,4298
J02459.1,4191,4306
J02459.1,4191,4322
J02459.1,4191,4325
J02459.1,4191,4332
J02459.1,4191,4337
J02459.1,4191,4340
J02459.1,4191,4342
J02459.1,4191,4348
J02459.1,4191,4349
J02459.1,4191,4352
J02459.1,4191,4354
J02459.1,4191,4357
J02459.1,4191,4360
J02459.1,4191,4362
J02459.1,4191,4365
J02459.1,4191,4370
J02459.1,4191,4372
J02459.1,4191,4375
J02459.1,4191,4380
J02459.1,4191,4387
J02459.1,4191,4397
J02459.1,4191,4416
J02459.1,4191,4418
J02459.1,4191,4423
J02459.1,4191,4427
J02459.1,4191,4429
J02459.1,4191,4437
J02459.1,4192,4279
J02459.1,4192,4280
J02459.1,4192,4282
J02459.1,4192,4283
J02459.1,4192,4287
J02459.1,4192,4288
J02459.1,4192,4291
J02459.1,4192,4295
J02459.1,4192,4297
J02459.1,4192,4298
J02459.1,4192,4300
J02459.1,4192,4301
J02459.1,4192,4306
J02459.1,4192,4308
J02459.1,4192,4310
J02459.1,4192,4311
J02459.1,4192,4313
J02459.1,4192,4314
J02459.1,4192,4315
J02459.1,4192,4316
J02459.1,4192,4317
J02459.1,4192,4319
J02459.1,4192,4321
J02459.1,4192,4323
J02459.1,4192,4324
J02459.1,4192,4325
J02459.1,4192,4326
J02459.1,4192,4329
J02459.1,4192,4330
J02459.1,4192,4332
J02459.1,4192,4333
J02459.1,4192,4334
J02459.1,4192,4337
J02459.1,4192,4339
J02459.1,4192,4342
J02459.1,4192,4343
J02459.1,4192,4344
J02459.1,4192,4346
J02459.1,4192,4347
J02459.1,4192,4348
J02459.1,4192,4349
J02459.1,4192,4350
J02459.1,4192,4351
J02459.1,4192,4352
J02459.1,4192,4354
J02459.1,4192,4356
J02459.1,4192,4358
J02459.1,4192,4359
J02459.1,4192,4360
J02459.1,4192,4361
J02459.1,4192,4363
J02459.1,4192,4364
J02459.1,4192,4365
J02459.1,4192,4366
J02459.1,4192,4367
J02459.1,4192,4368
J02459.1,4192,4369
J02459.1,4192,4372
J02459.1,4192,4373
J02459.1,4192,4374
J02459.1,4192,4375
J02459.1,4192,4380
J02459.1,4192,4384
J02459.1,4192,4392
J02459.1,4192,4396
J02459.1,4192,4399
J02459.1,4192,4400
J02459.1,4192,4405
J02459.1,4192,4408
J02459.1,4192,4410
J02459.1,4192,4411
J02459.1,4192,4413
J02459.1,4192,4416
J02459.1,4192,4418
J02459.1,4192,4419
J02459.1,4192,4424
J02459.1,4192,4429
J02459.1,4192,4431
J02459.1,4192,4432
J02459.1,4192,4434
J02459.1,4192,4435
J02459.1,4192,4436
J02459.1,4192,4437
J02459.1,4192,4438
J02459.1,4192,4441
J02459.1,4192,4442
J02459.1,4193,4284
J02459.1,4193,4288
J02459.1,4193,4291
J02459.1,4193,4311
J02459.1,4193,4312
J02459.1,4193,4313
J02459.1,4193,4314
J02459.1,4193,4326
J02459.1,4193,4330
J02459.1,4193,4339
J02459.1,4193,4342
J02459.1,4193,4343
J02459.1,4193,4350
J02459.1,4193,4353
J02459.1,4193,4354
J02459.1,4193,4356
J02459.1,4193,4357
J02459.1,4193,4360
J02459.1,4193,4364
J02459.1,4193,4365
J02459.1,4193,4368
J02459.1,4193,4369
J02459.1,4193,4372
J02459.1,4193,4379
J02459.1,4193,4380
J02459.1,4193,4407
J02459.1,4193,4411
J02459.1,4193,4416
J02459.1,4193,4429
J02459.1,4193,4430
J02459.1,4193,4432
J02459.1,4194,4283
J02459.1,4194,4287
J02459.1,4194,4288
J02459.1,4194,4291
J02459.1,4194,4296
J02459.1,4194,4297
J02459.1,4194,4298
J02459.1,4194,4301
J02459.1,4194,4302
J02459.1,4194,4306
J02459.1,4194,4308
J02459.1,4194,4310
J02459.1,4194,4311
J02459.1,4194,4313
J02459.1,4194,4314
J02459.1,4194,4319
J02459.1,4194,4321
J02459.1,4194,4326
J02459.1,4194,4329
J02459.1,4194,4330
J02459.1,4194,4332
J02459.1,4194,4333
J02459.1,4194,4334
J02459.1,4194,4337
J02459.1,4194,4338
J02459.1,4194,4339
J02459.1,4194,4341
J02459.1,4194,4345
J02459.1,4194,4346
J02459.1,4194,4347
J02459.1,4194,4349
J02459.1,4194,4352
J02459.1,4194,4354
J02459.1,4194,4355
J02459.1,4194,4356
J02459.1,4194,4360
J02459.1,4194,4363
J02459.1,4194,4364
J02459.1,4194,4365
J02459.1,4194,4366
J02459.1,4194,4368
J02459.1,4194,4372
J02459.1,4194,4375
J02459.1,4194,4381
J02459.1,4194,4392
J02459.1,4194,4396
J02459.1,4194,4397
J02459.1,4194,4398
J02459.1,4194,4399
J02459.1,4194,4400
J02459.1,4194,4405
J02459.1,4194,4410
J02459.1,4194,4411
J02459.1,4194,4413
J02459.1,4194,4418
J02459.1,4194,4421
J02459.1,4194,4422
J02459.1,4194,4424
J02459.1,4194,4427
J02459.1,4194,4434
J02459.1,4194,4437
J02459.1,4194,4438
J02459.1,4194,4443
J02459.1,4195,4279
J02459.1,4195,4288
J02459.1,4195,4311
J02459.1,4195,4313
J02459.1,4195,4317
J02459.1,4195,4318
J02459.1,4195,4319
J02459.1,4195,4321
J02459.1,4195,4322
J02459.1,4195,4324
J02459.1,4195,4325
J02459.1,4195,4328
J02459.1,4195,4331
J02459.1,4195,4337
J02459.1,4195,4341
J02459.1,4195,4342
J02459.1,4195,4345
J02459.1,4195,4347
J02459.1,4195,4350
J02459.1,4195,4351
J02459.1,4195,4352
J02459.1,4195,4354
J02459.1,4195,4357
J02459.1,4195,4372
J02459.1,4195,4374
J02459.1,4195,4375
J02459.1,4195,4378
J02459.1,4195,4380
J02459.1,4195,4410
J02459.1,4195,4415
J02459.1,4195,4416
J02459.1,4195,4429
J02459.1,4195,4430
J02459.1,4195,4432
J02459.1,4195,4438
J02459.1,4195,4440
J02459.1,4196,4279
J02459.1,4196,4281
J02459.1,4196,4282
J02459.1,4196,4285
J02459.1,4196,4287
J02459.1,4196,4306
J02459.1,4196,4307
J02459.1,4196,4308
J02459.1,4196,4309
J02459.1,4196,4311
J02459.1,4196,4312
J02459.1,4196,4313
J02459.1,4196,4314
J02459.1,4196,4316
J02459.1,4196,4317
J02459.1,4196,4318
J02459.1,4196,4319
J02459.1,4196,4322
J02459.1,4196,4325
J02459.1,4196,4330
J02459.1,4196,4331
J02459.1,4196,4332
J02459.1,4196,4333
J02459.1,4196,4335
J02459.1,4196,4337
J02459.1,4196,4338
J02459.1,4196,4339
J02459.1,4196,4341
J02459.1,4196,4342
J02459.1,4196,4343
J02459.1,4196,4346
J02459.1,4196,4347
J02459.1,4196,4349
J02459.1,4196,4350
J02459.1,4196,4351
J02459.1,4196,4352
J02459.1,4196,4354
J02459.1,4196,4355
J02459.1,4196,4356
J02459.1,4196,4357
J02459.1,4196,4358
J02459.1,4196,4359
J02459.1,4196,4360
J02459.1,4196,4369
J02459.1,4196,4370
J02459.1,4196,4373
J02459.1,4196,4374
J02459.1,4196,4375
J02459.1,4196,4376
J02459.1,4196,4377
J02459.1,4196,4407
J02459.1,4196,4410
J02459.1,4196,4411
J02459.1,4196,4416
J02459.1,4196,4418
J02459.1,4196,4419
J02459.1,4196,4420
J02459.1,4196,4422
J02459.1,4196,4423
J02459.1,4196,4424
J02459.1,4196,4425
J02459.1,4196,4426
J02459.1,4196,4431
J02459.1,4196,4432
J02459.1,4196,4434
J02459.1,4196,4435
J02459.1,4196,4439
J02459.1,4197,4313
J02459.1,4197,4332
J02459.1,4197,4333
J02459.1,4197,4339
J02459.1,4197,4344
J02459.1,4197,4345
J02459.1,4197,4352
J02459.1,4197,4356
J02459.1,4197,4408
J02459.1,4197,4412
J02459.1,4197,4413
J02459.1,4197,4418
J02459.1,4197,4421
J02459.1,4197,4429
J02459.1,4197,4432
J02459.1,4197,4434
J02459.1,4197,4437
J02459.1,4198,4313
J02459.1,4198,4339
J02459.1,4198,4353
J02459.1,4198,4354
J02459.1,4198,4358
J02459.1,4198,4369
J02459.1,4198,4372
J02459.1,4198,4375
J02459.1,4198,4376
J02459.1,4198,4378
J02459.1,4198,4407
J02459.1,4198,4408
J02459.1,4198,4422
J02459.1,4198,4425
J02459.1,4198,4430
J02459.1,4199,4352
J02459.1,4199,4354
J02459.1,4199,4355
J02459.1,4199,4357
J02459.1,4199,4358
J02459.1,4199,4359
J02459.1,4199,4407
J02459.1,4199,4418
J02459.1,4199,4422
J02459.1,4199,4427
J02459.1,4199,4432
J02459.1,4200,4342
J02459.1,4200,4353
J02459.1,4200,4354
J02459.1,4200,4410
J02459.1,4200,4424
J02459.1,4201,4351
J02459.1,4201,4354
J02459.1,4201,4429
J02459.1,4201,4434
J02459.1,4201,4436
J02459.1,4202,4323
J02459.1,4202,4325
J02459.1,4202,4334
J02459.1,4202,4347
J02459.1,4202,4408
J02459.1,4202,4412
J02459.1,4203,4296
J02459.1,4203,4301
J02459.1,4203,4310
J02459.1,4203,4319
J02459.1,4203,4349
J02459.1,4203,4352
J02459.1,4203,4379
J02459.1,4203,4383
J02459.1,4203,4384
J02459.1,4203,4397
J02459.1,4203,4399
J02459.1,4203,4408
J02459.1,4203,4432
J02459.1,4203,4434
J02459.1,4204,4296
J02459.1,4204,4298
J02459.1,4204,4301
J02459.1,4204,4304
J02459.1,4204,4306
J02459.1,4204,4308
J02459.1,4204,4310
J02459.1,4204,4311
J02459.1,4204,4313
J02459.1,4204,4314
J02459.1,4204,4318
J02459.1,4204,4319
